"VIDEO","NUMBER_OF_HITS","HIT_INTENSITY","NUMBER_OF_TUG","TOTAL_FRAMES_IN_TUG","NUMBER_OF_JERK_FRAMES","TIME","NUMBER_OF_RINGDROP","VARIANCE_X","VARIANCE_Y","STD_DXDY","STD_DDXDDY","MOTION_SMOOTHNESS","SNAP","ARCLENGTH","CURVATUREMAXCOUNT"
"E2_t4_aug_perturb_X","1","0","3","15","0","17.64","0","0.07339997478636381","0.022257564626556998","0.042036017748188464","0.041164458728302544","7.342781149157518","0.8366086930311487","3.0426282836525522","8"
"E2_t4_aug_perturb_Y","1","0","3","15","0","17.64","0","0.07371281737465356","0.02269031653031582","0.04513733840943993","0.048510101900580256","7.41454912223542","0.9747574353076648","3.336068535081349","5"
"E2_t4_aug_pertub_X,perturb_Y","1","0","3","15","0","17.64","0","0.07371281737465356","0.02225877942856456","0.042959131037638355","0.04378449555683744","7.386241844853795","0.9118357884367722","3.0886381919969175","9"
"E2_t5_aug_perturb_X","1","0","0","0","0","11.84","0","0.015465073777767426","0.016904661308196216","0.04671083591491616","0.044412121550575","3.293014534715821","0.7324189631353358","2.3226123901357143","5"
"E2_t5_aug_perturb_Y","1","0","0","0","0","11.84","0","0.015749941150569866","0.01669718581781263","0.048324552788681724","0.04917839658878003","3.3008600413153992","0.8003324824264494","2.3877114039846488","2"
"E2_t5_aug_pertub_X,perturb_Y","1","0","0","0","0","11.84","0","0.015749941150569866","0.017561104536598655","0.04979508694680147","0.0526208557233367","3.356903353715461","0.8909171845704177","2.4892297392678255","3"
"E2_t6_aug_perturb_X","0","0","2","29","0","17.84","0","0.0586934218771232","0.04172634662565054","0.04975022113638602","0.06078336180038218","7.759528120780877","1.3489377552679693","3.7323878781851523","5"
"E2_t6_aug_perturb_Y","0","0","2","29","0","17.84","0","0.05835444982698962","0.04189820456041491","0.05180410563906127","0.06628977144661052","7.800210234421219","1.4775602100649405","3.9370253900414274","6"
"E2_t6_aug_pertub_X,perturb_Y","0","0","2","29","0","17.84","0","0.05835444982698962","0.039621141714137886","0.05357993340263347","0.0722453545285635","7.622693858653061","1.6807600187657217","3.923119284209175","7"
"E2_t7_aug_perturb_X","2","0","4","61","0","26.84","0","0.08601177873162458","0.0607131467086657","0.032973465667481695","0.03806495296963228","11.811674346291431","0.9595235383891128","3.9568092534500265","8"
"E2_t7_aug_perturb_Y","2","0","4","61","0","26.84","0","0.08874679421363968","0.061221125619005105","0.03334983945429597","0.038066479570387446","11.873163890051119","0.9481179942401278","3.9197667624368635","15"
"E2_t7_aug_pertub_X,perturb_Y","2","0","4","61","0","26.84","0","0.08874679421363968","0.060489441948993534","0.03242519340814707","0.035893065381894386","11.930142621652484","0.8945957018925208","3.884081319994791","8"
"E2_t8_aug_perturb_X","1","0","0","0","0","16.0","0","0.016850737313769404","0.045222184872180424","0.04393438743195349","0.03980790221226174","6.017036436942782","0.7486529476171684","2.9506868052556867","3"
"E2_t8_aug_perturb_Y","1","0","0","0","0","16.0","0","0.01652561899387846","0.045367558448508205","0.04444602455118667","0.03854649924481893","5.975903345120829","0.7128482658982386","2.8686155656529166","5"
"E2_t8_aug_pertub_X,perturb_Y","1","0","0","0","0","16.0","0","0.01652561899387846","0.045342331396169125","0.045224122748834965","0.04326319026278551","5.9585250209671825","0.8306523552519272","2.9859822377592313","2"
"E2_t9_aug_perturb_X","2","0","0","0","0","19.64","0","0.07445695021345439","0.037878714497041416","0.0392556855754015","0.041645716474365276","9.090914435133566","0.9477671229979057","3.4163205524634535","4"
"E2_t9_aug_perturb_Y","2","0","0","0","0","19.64","0","0.07421157095385038","0.03704123972579323","0.04037622932548699","0.04567062252297346","9.085741556671175","1.048733196037054","3.5243140320517274","9"
"E2_t9_aug_pertub_X,perturb_Y","2","0","0","0","0","19.64","0","0.07421157095385038","0.037264085986403316","0.03941024600503203","0.04390886695958836","9.049137503428982","1.0420665211656632","3.3621202123199807","5"
"E3_t1_aug_perturb_X","1","0","1","16","0","18.0","0","0.012563698557064304","0.02858295578090401","0.04277448768369589","0.04587056527510245","9.21530827254633","0.9607589489842524","2.7786055168998094","4"
"E3_t1_aug_perturb_Y","1","0","1","16","0","18.0","0","0.012493055687979506","0.028982364196979426","0.04116082456308859","0.04056205700314119","9.170584264966173","0.812169563826244","2.5957740118365216","11"
"E3_t1_aug_pertub_X,perturb_Y","1","0","1","16","0","18.0","0","0.012493055687979506","0.027963780537467564","0.04280937761993367","0.0466529201709634","9.13548292333197","0.9843802176018804","2.7096312179685254","7"
"E3_t10_aug_perturb_X","0","0","0","0","0","8.76","0","0.015781795754948057","0.009525273162782472","0.0504207161136188","0.05758719117963099","3.0984838680130014","0.8164671651211509","1.8893391472705503","5"
"E3_t10_aug_perturb_Y","0","0","0","0","0","8.76","0","0.015737070615953","0.009603361732628648","0.051657934048719795","0.059809104516244126","3.160079828682861","0.8272696424306288","1.9317539070485379","3"
"E3_t10_aug_pertub_X,perturb_Y","0","0","0","0","0","8.76","0","0.015737070615953","0.009156727458999668","0.0517938602734212","0.06292211414332392","2.9709224505614418","0.9176398996610405","2.0080467444337518","2"
"E3_t11_aug_perturb_X","1","0","2","19","0","15.64","0","0.07212131047781659","0.03365137103533446","0.037950234294682625","0.04064670953743183","7.989147324038463","0.7404992093519343","2.611403662072545","6"
"E3_t11_aug_perturb_Y","1","0","2","19","0","15.64","0","0.07224444967004091","0.03331253977882491","0.039017414357065856","0.045053847972312884","7.9804866541616395","0.843390413284058","2.6959605961032027","5"
"E3_t11_aug_pertub_X,perturb_Y","1","0","2","19","0","15.64","0","0.07224444967004091","0.03385937577851067","0.03819745761919062","0.041369870206708105","7.962701718201737","0.7306439080829304","2.724820908332123","2"
"E3_t12_aug_perturb_X","2","0","0","0","0","14.8","0","0.016375729784917244","0.05951963623431387","0.03980011372453664","0.04055105252260781","7.319773417831529","0.7462644636684416","2.3298891522917184","8"
"E3_t12_aug_perturb_Y","2","0","0","0","0","14.8","0","0.01627273314398984","0.05952329101878477","0.04073804244110413","0.040680365462256216","7.385199116904728","0.7132336478040968","2.3941006523148305","7"
"E3_t12_aug_pertub_X,perturb_Y","2","0","0","0","0","14.8","0","0.01627273314398984","0.05974880017539894","0.0384787869452704","0.035829741849262714","7.2355237228537765","0.6224799663757046","2.2246593810971818","4"
"E3_t2_aug_perturb_X","2","0","1","22","0","18.96","0","0.0681481516191614","0.028587336921862574","0.035558377471413674","0.03029316477878119","7.1532342515286915","0.640767851933961","2.769433435140447","10"
"E3_t2_aug_perturb_Y","2","0","1","22","0","18.96","0","0.06931101038182116","0.028505692019773047","0.03610678612349619","0.03130639910773147","7.258857219739535","0.6405061533608979","2.845862101860733","11"
"E3_t2_aug_pertub_X,perturb_Y","2","0","1","22","0","18.96","0","0.06931101038182116","0.028010863423732504","0.035164464001023535","0.029844618694657436","7.172445902473634","0.6335548693410261","2.692987744669873","11"
"E3_t3_aug_perturb_X","1","0","0","0","1","8.76","0","0.01325010266598984","0.013055859807006805","0.05131090548689333","0.05029836970416177","2.8647957232653214","0.6866074206043207","1.917231072895891","1"
"E3_t3_aug_perturb_Y","1","0","0","0","1","8.76","0","0.013195099161644509","0.013239497162244828","0.05356899804169638","0.0576253502087698","2.89319641829001","0.8557461465372364","2.0018799513539167","0"
"E3_t3_aug_pertub_X,perturb_Y","1","0","0","0","1","8.76","0","0.013195099161644509","0.012563844429367492","0.05099891161328281","0.05224187270535302","2.9525807715110317","0.7644891619854219","1.9489949113028662","2"
"E3_t4_aug_perturb_X","2","0","2","17","0","11.64","0","0.07019973095429738","0.011555977828168303","0.046973258382286935","0.04753314251682494","5.480062288796879","0.7476501846348418","2.4446227558167313","1"
"E3_t4_aug_perturb_Y","2","0","2","17","0","11.64","0","0.06927568984950751","0.011527489873875866","0.04841857710253985","0.051511170563750694","5.404826212474842","0.8003064999350036","2.5847241657585482","3"
"E3_t4_aug_pertub_X,perturb_Y","2","0","2","17","0","11.64","0","0.06927568984950751","0.011903386960219304","0.04815738717774146","0.050710939059641406","5.414663075403086","0.7595330257045467","2.4788198910594863","4"
"E3_t5_aug_perturb_X","1","0","1","2","0","7.64","0","0.011439760320639442","0.008777794570821715","0.0502041616423457","0.051768088214738446","2.5497957682683134","0.578286539725767","1.5786152462315144","3"
"E3_t5_aug_perturb_Y","1","0","1","2","0","7.64","0","0.011587672934095532","0.008698516821581235","0.052857887990190394","0.057960479359513185","2.5062710619997426","0.7160253464847852","1.6230336650657071","0"
"E3_t5_aug_pertub_X,perturb_Y","1","0","1","2","0","7.64","0","0.011587672934095532","0.009194539548841505","0.05485217912030484","0.061622216459814215","2.4980385972295283","0.762034665869315","1.7813539050432108","1"
"E3_t6_aug_perturb_X","0","0","3","6","0","11.96","0","0.06649242771712541","0.01994557082092096","0.05190449644891107","0.0630460789142706","5.470583004581155","1.0914435598461458","2.6798962222324016","3"
"E3_t6_aug_perturb_Y","0","0","3","6","0","11.96","0","0.06628539789514465","0.019614083743638242","0.05402722800316777","0.06962132085832522","5.488413053063708","1.2559127998886568","2.823410087693107","3"
"E3_t6_aug_pertub_X,perturb_Y","0","0","3","6","0","11.96","0","0.06628539789514465","0.01967566411018208","0.05631942367881635","0.07339349783786353","5.435085514652021","1.2911249505149733","2.9038139881871765","3"
"E3_t7_aug_perturb_X","2","0","1","3","0","18.96","0","0.061650927093791975","0.041630589472379506","0.041844179946789836","0.038069870243429","8.406889477010367","0.7888572402710875","3.177648812865333","7"
"E3_t7_aug_perturb_Y","2","0","1","3","0","18.96","0","0.06289126906390083","0.04080661915477938","0.042236667703164275","0.0399927073234585","8.434468281711316","0.839491646674798","3.2522706165966153","6"
"E3_t7_aug_pertub_X,perturb_Y","2","0","1","3","0","18.96","0","0.06289126906390083","0.04118079168224467","0.04228558174096153","0.04019248954397879","8.43932252102046","0.8514412276571053","3.2317299589335655","4"
"E3_t8_aug_perturb_X","2","0","1","2","0","12.76","0","0.008065875951246181","0.06180381427237843","0.05365201078706731","0.04731815903699051","6.045281180094905","0.7118659864194967","2.726464941596133","1"
"E3_t8_aug_perturb_Y","2","0","1","2","0","12.76","0","0.007788808512766093","0.06208958479597812","0.05394825226401568","0.04531001146163854","6.005579014706209","0.6645052823142776","2.6916023289812587","3"
"E3_t8_aug_pertub_X,perturb_Y","2","0","1","2","0","12.76","0","0.007788808512766093","0.06171649676354598","0.054644252227115574","0.05024904061792189","6.012030273810218","0.7857397896973628","2.7558636164558443","2"
"E3_t9_aug_perturb_X","1","0","1","2","0","10.8","0","0.06903469577129849","0.020359989038610304","0.04660385044220564","0.038677822675951386","6.243391421954193","0.5396992539379621","2.2494345617604936","3"
"E3_t9_aug_perturb_Y","1","0","1","2","0","10.8","0","0.06938725198820715","0.020068290598549723","0.047938774104210734","0.04097428966211728","6.297232262992274","0.5816598977087908","2.3025836930970525","2"
"E3_t9_aug_pertub_X,perturb_Y","1","0","1","2","0","10.8","0","0.06938725198820715","0.020410894439570525","0.04746601409260911","0.04222805639880972","6.322444042895982","0.6253496734499513","2.1982707554485095","2"
"E4_t1_aug_perturb_X","1","0","1","23","0","23.56","0","0.01900105231220672","0.026805034982288152","0.03642664866730273","0.042653675613651874","8.635996427457638","0.9775810226778201","3.2901004511843768","16"
"E4_t1_aug_perturb_Y","1","0","1","23","0","23.56","0","0.018817683827003027","0.026355447887563332","0.037035678510495454","0.044735834078762055","8.664503749840058","1.0352363957146025","3.332592492053146","14"
"E4_t1_aug_pertub_X,perturb_Y","1","0","1","23","0","23.56","0","0.018817683827003027","0.026847652728731627","0.03681137092594859","0.043636022381486776","8.64076930428869","0.9975309165375282","3.4206899879768224","10"
"E4_t10_aug_perturb_X","3","0","1","2","6","14.64","0","0.0232516228617739","0.035502505292315654","0.06184428588721737","0.05866332837764075","9.061540262595091","1.0183099749133127","3.2951074306507735","3"
"E4_t10_aug_perturb_Y","3","0","1","2","6","14.64","0","0.022879021034205693","0.036198925871061126","0.06127200648736766","0.056776445475210095","9.026843693653234","0.963971785313793","3.2626900566444976","4"
"E4_t10_aug_pertub_X,perturb_Y","3","0","1","2","6","14.64","0","0.022879021034205693","0.035761624132099816","0.06141667503894612","0.056497099066682994","8.960059006786796","0.952660336370256","3.2112540431316328","5"
"E4_t11_aug_perturb_X","1","0","1","9","13","24.76","0","0.07142285519717748","0.0738959045986365","0.04248476240641068","0.040284263188607214","11.170881831153334","0.959344175585392","4.222667350396322","11"
"E4_t11_aug_perturb_Y","1","0","1","9","13","24.76","0","0.07107131452775355","0.07250648173931745","0.04247844145918826","0.04052987083527237","11.17900101800711","0.9750819255809585","4.1576332348388965","13"
"E4_t11_aug_pertub_X,perturb_Y","1","0","1","9","13","24.76","0","0.07107131452775355","0.07274546696565033","0.04217233209651669","0.038691220375687396","11.067191897344086","0.8836369785505828","4.090527435095458","13"
"E4_t12_aug_perturb_X","2","0","1","29","7","27.64","0","0.014661757686100325","0.05060904432090076","0.036651518945589004","0.03823781769588418","10.262837314312849","0.9379763653070483","3.973085126105349","7"
"E4_t12_aug_perturb_Y","2","0","1","29","7","27.64","0","0.014637553094193557","0.051858402799037924","0.037685892785799674","0.039810601013208644","10.372776778203443","1.0013859845640243","3.8962800026069773","16"
"E4_t12_aug_pertub_X,perturb_Y","2","0","1","29","7","27.64","0","0.014637553094193557","0.050340098408770205","0.037280600630765","0.04060601464996266","10.09618821113397","1.0366892808574077","3.917817174689999","17"
"E4_t2_aug_perturb_X","1","1","0","0","0","23.56","0","0.07886523321053558","0.021768707480304336","0.03150839145656762","0.03701339319431848","8.21971609592739","0.9454749419371886","3.1919380797603156","7"
"E4_t2_aug_perturb_Y","1","1","0","0","0","23.56","0","0.07908131347703638","0.021874446400102106","0.03128393535693352","0.03603236132294895","8.170143845742068","0.9272276987450884","3.123594147156146","7"
"E4_t2_aug_pertub_X,perturb_Y","1","1","0","0","0","23.56","0","0.07908131347703638","0.021376531191438022","0.03292450660679548","0.040896182502351656","8.256301299207761","1.054558496112943","3.258034881550574","4"
"E4_t3_aug_perturb_X","0","0","0","0","0","17.56","0","0.019051127904279007","0.019072482733078946","0.0512776276353347","0.060286434093954504","4.990509866822369","1.1270434104611768","3.3164932698191754","3"
"E4_t3_aug_perturb_Y","0","0","0","0","0","17.56","0","0.019122532547115278","0.01938491389473782","0.0513372126962725","0.06210388089042896","4.915679930265437","1.2075079980682015","3.36533899301697","5"
"E4_t3_aug_pertub_X,perturb_Y","0","0","0","0","0","17.56","0","0.019122532547115278","0.018741827207570373","0.05123625368145876","0.061184886561108015","4.875835638276065","1.1802964971192136","3.3534272205771507","6"
"E4_t4_aug_perturb_X","2","0","1","3","0","18.8","0","0.0704150866782187","0.056901444217786375","0.04864674228954893","0.043475953291434076","9.221887087228756","0.8885981313996616","3.291761451400923","8"
"E4_t4_aug_perturb_Y","2","0","1","3","0","18.8","0","0.07037032819235767","0.05664691021700247","0.050734738916998215","0.05030692763513136","9.215556639521994","1.041919734130458","3.424642572563301","5"
"E4_t4_aug_pertub_X,perturb_Y","2","0","1","3","0","18.8","0","0.07037032819235767","0.05593774511744076","0.05041304635609865","0.04825909503193372","9.091102288752214","0.9664801738745477","3.3671661516851366","9"
"E4_t5_aug_perturb_X","1","0","0","0","0","20.56","0","0.009717844077124319","0.043390818604608944","0.042421760343282065","0.04885242816502904","6.506740911530301","1.1331169204323288","3.645627592731066","10"
"E4_t5_aug_perturb_Y","1","0","0","0","0","20.56","0","0.009574507790527499","0.04245542259527815","0.04640012530326915","0.05754906767177659","6.68675815889441","1.3158150161079807","3.9437267930158706","14"
"E4_t5_aug_pertub_X,perturb_Y","1","0","0","0","0","20.56","0","0.009574507790527499","0.04230512070306563","0.0462177918018293","0.06152841214945086","6.488909657211879","1.5270343351019184","4.060817776846197","5"
"E4_t6_aug_perturb_X","1","0","0","0","0","24.92","0","0.05781754526541628","0.06901482401264263","0.04225243706615457","0.04970700869624539","10.502317909971104","1.3205337460533262","4.602422713086296","11"
"E4_t6_aug_perturb_Y","1","0","0","0","0","24.92","0","0.05875160415315404","0.07023096444091413","0.04589566997054464","0.058977522755102714","10.75407957862459","1.6010807645184066","4.901389243560109","9"
"E4_t6_aug_pertub_X,perturb_Y","1","0","0","0","0","24.92","0","0.05875160415315404","0.07065494030747643","0.047159118645833706","0.0614671243621506","10.651536655372531","1.663124896175167","4.981977575459813","13"
"E4_t7_aug_perturb_X","1","1","0","0","2","23.8","0","0.08271163122075406","0.05722965818045272","0.035398191400364966","0.04102300774628226","10.782710459454588","0.9570098789547353","3.5080161020990297","9"
"E4_t7_aug_perturb_Y","1","1","0","0","2","23.8","0","0.08242081143455926","0.05862441855212011","0.03592261826826279","0.04370750199308712","10.914320600396126","1.0521760662826363","3.580230530602642","5"
"E4_t7_aug_pertub_X,perturb_Y","1","1","0","0","2","23.8","0","0.08242081143455926","0.05706410928554959","0.03479953723193137","0.04094971626738025","10.789073153584901","0.976754832673741","3.4741510606629378","8"
"E4_t8_aug_perturb_X","0","0","0","0","0","36.8","0","0.016049443487284105","0.07034205840664223","0.03863411048200219","0.042359716277633665","9.772998072311433","1.1770411609684324","4.599412190212917","14"
"E4_t8_aug_perturb_Y","0","0","0","0","0","36.8","0","0.016289850069068586","0.06868714778445321","0.038513771527736114","0.04202027082461508","9.734856165469942","1.144983339125729","4.524149578263806","19"
"E4_t8_aug_pertub_X,perturb_Y","0","0","0","0","0","36.8","0","0.016289850069068586","0.07030275452946601","0.03818601011707091","0.03987689603296067","9.775353854308298","1.0752242311370153","4.569857771528422","17"
"E4_t9_aug_perturb_X","2","0","0","0","2","45.72","0","0.060264113416103535","0.05396459588933194","0.042021606285097386","0.053946383012536736","18.247799866476605","1.8215851411003627","6.775568983583245","17"
"E4_t9_aug_perturb_Y","2","0","0","0","2","45.72","0","0.061425853329432734","0.05240217814511373","0.04250331394085673","0.05474102524759478","18.087990873988907","1.8290701248533572","6.93611912985919","21"
"E4_t9_aug_pertub_X,perturb_Y","2","0","0","0","2","45.72","0","0.061425853329432734","0.0530310413018651","0.04416775161506053","0.05871304292643911","18.283191028099555","1.9818638309682932","7.3175811813504925","23"
"E5_t1_aug_perturb_X","0","0","1","2","8","16.96","0","0.012792564580905039","0.041704396614734525","0.044338020955901496","0.04286905195640928","8.633629570431559","0.7150620030137682","2.8344574613513176","6"
"E5_t1_aug_perturb_Y","0","0","1","2","8","16.96","0","0.012628250391612087","0.04081819767510756","0.04388880593262455","0.043730422427545775","8.31907189296226","0.756748211702273","2.7226060430725147","3"
"E5_t1_aug_pertub_X,perturb_Y","0","0","1","2","8","16.96","0","0.012628250391612087","0.04157666778998248","0.04388614703300214","0.04194619891378884","8.61659426918649","0.6816994155899854","2.7288792896709975","6"
"E5_t10_aug_perturb_X","1","0","0","0","8","9.76","0","0.023198586232544297","0.02295393520825917","0.060545981915058854","0.05512995715790858","4.5117459886638205","0.705962661034217","2.6175533867402807","1"
"E5_t10_aug_perturb_Y","1","0","0","0","8","9.76","0","0.023515538482656004","0.02339984079594776","0.06114959607352632","0.055910436444583156","4.56349950124601","0.7237212914762376","2.623701027345324","1"
"E5_t10_aug_pertub_X,perturb_Y","1","0","0","0","8","9.76","0","0.023515538482656004","0.02346297778972114","0.06111943240501498","0.056722122277490045","4.588504602170426","0.748801824107368","2.677350384445768","2"
"E5_t11_aug_perturb_X","2","0","1","13","4","14.76","0","0.0632368631444828","0.05605942534722223","0.04452522039078192","0.04494394081844633","8.01502846460478","0.813859637851139","2.4861300896839382","9"
"E5_t11_aug_perturb_Y","2","0","1","13","4","14.76","0","0.06300405168450454","0.05627824070034432","0.045150677416595196","0.04750247797760012","8.012824521456572","0.8807575316292954","2.5714520082654615","5"
"E5_t11_aug_pertub_X,perturb_Y","2","0","1","13","4","14.76","0","0.06300405168450454","0.05561872996566714","0.04548190089625862","0.04738315362788225","8.050505482369392","0.8605483226038795","2.557818884876047","7"
"E5_t12_aug_perturb_X","2","0","0","0","7","13.84","0","0.016899440692348926","0.07053416146555885","0.06144077113331708","0.05379834921631869","7.96501929847737","0.6773022267964576","3.426531507733062","5"
"E5_t12_aug_perturb_Y","2","0","0","0","7","13.84","0","0.016779289887251192","0.06998096643158518","0.06216772100591153","0.05414144436283206","7.9179409943299595","0.667703541976189","3.380124438599344","8"
"E5_t12_aug_pertub_X,perturb_Y","2","0","0","0","7","13.84","0","0.016779289887251192","0.07088776688112708","0.06243811374079911","0.05730531961982077","7.77799529565044","0.7794467881970902","3.4468489228536026","4"
"E5_t2_aug_perturb_X","3","1","2","118","5","27.84","0","0.07468759270654086","0.03085791945496562","0.047047243143904884","0.04199228670644752","10.872417487461407","0.9936282906711709","4.380305132925357","8"
"E5_t2_aug_perturb_Y","3","1","2","118","5","27.84","0","0.07505592628983021","0.03095624595670703","0.04799740723086351","0.04482392675890167","10.821367059310631","1.0891660531710947","4.482834586028067","16"
"E5_t2_aug_pertub_X,perturb_Y","3","1","2","118","5","27.84","0","0.07505592628983021","0.03060254402663159","0.04716947513491914","0.04256816217277835","10.774736505418453","0.9791184063387485","4.443774798862777","14"
"E5_t3_aug_perturb_X","1","0","0","0","3","16.0","0","0.010813830190724887","0.058874310656312434","0.060597877282539334","0.06251234417196636","9.399547208402842","0.9303879508029046","3.669356515082369","4"
"E5_t3_aug_perturb_Y","1","0","0","0","3","16.0","0","0.010513620412129514","0.06030153354822586","0.061280502167634796","0.06418540444927623","9.482223754533932","0.9455959933804944","3.607507180856268","8"
"E5_t3_aug_pertub_X,perturb_Y","1","0","0","0","3","16.0","0","0.010513620412129514","0.05905758445352253","0.062480655985310496","0.06693689736774053","9.620574728761289","0.9666916609517073","3.659857077880497","8"
"E5_t4_aug_perturb_X","2","0","2","23","18","22.64","0","0.052042254893499416","0.07835870790425385","0.0662791005588574","0.0629921584229061","10.830765530788463","1.297455747290186","4.863925211681175","2"
"E5_t4_aug_perturb_Y","2","0","2","23","18","22.64","0","0.05242802517352022","0.07700102979275665","0.06771403248178084","0.06878377262604463","10.528079036875626","1.484034930884983","4.886172815161057","6"
"E5_t4_aug_pertub_X,perturb_Y","2","0","2","23","18","22.64","0","0.05242802517352022","0.07752570889297794","0.06688626358189928","0.06340950688693017","10.815755951641249","1.2655989872427809","4.912176512681785","4"
"E5_t5_aug_perturb_X","0","0","0","0","2","12.56","0","0.017375929347575887","0.03663638988260776","0.06606695915834047","0.06516578642191867","7.01227002758674","1.0617508538491116","3.4566824520276596","3"
"E5_t5_aug_perturb_Y","0","0","0","0","2","12.56","0","0.017325126289958505","0.03622750462581125","0.0641837577228071","0.05875945883623295","6.902359394044836","0.9103596518026736","3.338951805680753","6"
"E5_t5_aug_pertub_X,perturb_Y","0","0","0","0","2","12.56","0","0.017325126289958505","0.035859472402194184","0.0682519138416887","0.07102232123585472","6.716509292007568","1.1633728596774202","3.6594507895231247","4"
"E5_t6_aug_perturb_X","0","0","2","15","5","21.56","0","0.04564780095410826","0.08612639198832345","0.05883796539740446","0.06291086561997514","9.555969820208938","1.3425671411612572","5.03588418868164","2"
"E5_t6_aug_perturb_Y","0","0","2","15","5","21.56","0","0.046446663792011435","0.08682260582056904","0.06312558047707167","0.07391531738677944","9.686362667913214","1.595393288574635","5.373592241427414","5"
"E5_t6_aug_pertub_X,perturb_Y","0","0","2","15","5","21.56","0","0.046446663792011435","0.08474227278085722","0.06027456159597073","0.06692859867083496","9.742755023526726","1.4615299772241872","5.15831582417579","5"
"E5_t7_aug_perturb_X","3","0","5","88","5","21.56","0","0.09857259134913354","0.07677960540400816","0.05003393537455832","0.044208474960153","11.633254326840127","0.9478792579120047","3.8165631053714346","9"
"E5_t7_aug_perturb_Y","3","0","5","88","5","21.56","0","0.0978270165145917","0.0763886253420168","0.0495001580882902","0.04339879320596303","11.475122878110895","0.940360830121635","3.7308073030733455","6"
"E5_t7_aug_pertub_X,perturb_Y","3","0","5","88","5","21.56","0","0.0978270165145917","0.07529778483605126","0.050178465261239806","0.04543233010643685","11.48676529738573","0.9834468428686551","3.8064881537605606","12"
"E5_t8_aug_perturb_X","1","0","1","13","9","16.92","0","0.020279554234103072","0.06305705981295702","0.043349306850580985","0.03580202856171154","6.257843195400395","0.6370953339923809","3.31065233727835","4"
"E5_t8_aug_perturb_Y","1","0","1","13","9","16.92","0","0.020626724834073087","0.06332475125848143","0.04394775788755012","0.03657576745125465","6.26159355911062","0.6498149552875266","3.3055534817862564","9"
"E5_t8_aug_pertub_X,perturb_Y","1","0","1","13","9","16.92","0","0.020626724834073087","0.06393151263498972","0.04355926956337723","0.03514364650788331","6.274249214958262","0.6177755918989456","3.304617431497343","6"
"E5_t9_aug_perturb_X","2","1","1","18","11","15.64","0","0.07496430707160295","0.050320986549043586","0.05762457219642704","0.05282580897870686","10.336508279714378","0.9666943357203134","3.7749886262468446","3"
"E5_t9_aug_perturb_Y","2","1","1","18","11","15.64","0","0.07456033514218681","0.0508935554304343","0.05941221076844238","0.05715047175831962","10.322556020648733","1.0741282218071995","3.847273713214258","6"
"E5_t9_aug_pertub_X,perturb_Y","2","1","1","18","11","15.64","0","0.07456033514218681","0.05039641693959816","0.05762882107237916","0.050783206009909536","10.35795405974527","0.8499529767572925","3.769839544262811","5"
"E6_t1_aug_perturb_X","3","0","1","2","0","29.0","0","0.012763179324520943","0.017054399590663794","0.02953355500041803","0.039512857569760085","5.882982009358418","1.0722896415741363","3.5528327435459026","10"
"E6_t1_aug_perturb_Y","3","0","1","2","0","29.0","0","0.012589300110243791","0.01662702940928969","0.028967306715639927","0.03856262000497313","5.750989288930051","1.0682242202405603","3.40589664492091","17"
"E6_t1_aug_pertub_X,perturb_Y","3","0","1","2","0","29.0","0","0.012589300110243791","0.017373705753386513","0.03028098592109314","0.04167906423475448","5.858591817492503","1.1485147348528622","3.503390668886561","12"
"E6_t10_aug_perturb_X","1","0","8","12","0","25.0","0","0.02390769860537285","0.039682746903293806","0.043695131487497284","0.05355920555639326","9.667141398784416","1.3436449247322826","4.533206987224727","5"
"E6_t10_aug_perturb_Y","1","0","8","12","0","25.0","0","0.02384897271325612","0.03916187376648411","0.042337882494834576","0.050835317025248475","9.757855579238337","1.2644854701772799","4.389312522306818","9"
"E6_t10_aug_pertub_X,perturb_Y","1","0","8","12","0","25.0","0","0.02384897271325612","0.040590225405066765","0.043717486197911985","0.053126292573614495","9.734865757643934","1.2927136904129761","4.533789391950722","10"
"E6_t11_aug_perturb_X","3","0","3","44","1","28.56","0","0.0858713960745693","0.04183456827798076","0.040376189320245746","0.054925033463990566","11.45184112490216","1.5165422438266052","4.784392723014511","6"
"E6_t11_aug_perturb_Y","3","0","3","44","1","28.56","0","0.085137392442955","0.04171922133533106","0.041401225874869954","0.057489869225695274","11.289328530374421","1.5985289671780774","4.82131445751541","12"
"E6_t11_aug_pertub_X,perturb_Y","3","0","3","44","1","28.56","0","0.085137392442955","0.04205496157018204","0.039978388072687505","0.053994406235671484","11.285251673693839","1.4902386368364167","4.753829815739246","6"
"E6_t12_aug_perturb_X","1","0","3","6","1","28.76","0","0.019771446544010234","0.054421801574672024","0.04170001950890363","0.04531608617971418","10.136589735662897","1.176503691577809","4.952341432518821","12"
"E6_t12_aug_perturb_Y","1","0","3","6","1","28.76","0","0.019801436207143544","0.05346176894947858","0.04114110025022215","0.04317062347829842","10.147085657925162","1.0733650284160878","4.925051139031706","6"
"E6_t12_aug_pertub_X,perturb_Y","1","0","3","6","1","28.76","0","0.019801436207143544","0.05575868490162361","0.04116007815684784","0.04261244343421345","10.125502702037888","1.0733022641702292","4.78127587108473","6"
"E6_t2_aug_perturb_X","3","0","3","58","3","30.0","0","0.0734204675511477","0.02553498858010735","0.029835416341630325","0.03595017802676926","9.989445054493254","1.0020769485595922","3.580094778022943","20"
